273,排骨的粉不會裹的很厚，我還挺討厭湯底和湯裡都有粉渣，吃起來很不清爽，這家的粉渣狀況有好很多。滷的入味也不會過鹹，肉質也有一定嫩度。
274,第一次到大甲玩，聽朋友說鎮瀾宮附近有一間超人氣楊桃汁，一路發楊桃汁在裕珍馨前面的路口，轉個彎過來就看到排隊人潮了！
275,你覺得這家好吃嗎？？
276,今年的爵士音樂節資訊來囉！
277,是什麼豆花店排隊人潮不少呢？
278,爵士音樂節兩天一夜攻略來囉！
279,紅豆牛奶布丁+小湯圓 – $65元，滿滿的一碗好料，跟小山一樣高了，覺得光是看就覺得心情好好，果真人是視覺系的動物呀！
280,覺得有點點餓
281,"乳酪經慢火烘烤後，印上貓掌整個就是很療癒，超超超可愛的貓掌讓人忍不住尖叫""卡哇一""！"
282,庭院的部份打理的不錯，尤其利用了白色圍牆做了點畫龍點睛的彩繪，場地其實還蠻適合外拍的喔。
283,雖然是平價熱炒，但美味度非常夠，兼具新鮮海產及美味現炒，絕對是饕客的最愛，上餐速度快，不用餓著肚子等半天，很快就能填飽五臟廟啦。
284,大隆路壽司不是只有外表好看而已，每種口味吃起來都有不同感覺，很好吃，重點這樣一盒12個大又紮實的壽司花不到$100元，覺得很超值！
285,這蔥花也太多了嘛！完全不手軟阿~~
286,平價吃到飽的火鍋又一發！
287,還記得逢甲阿婆嗎？
288,不好吃免錢？真的嗎？
289,上次吃完寶才的豆漿蛋糕～網路上好多朋友都推薦我他們的芋泥捲，芋頭一直都是敏敏的最愛阿～怎麼都夠放過他？其實敏敏到門市問了兩次～第二次才真的如願買到，立馬就帶一條回家啦！
290,看看走進來的這幅景象～像我們這種螞蟻人、零食人一定會在心裡暗暗的尖叫，然後就會快樂的在零食堆裡旋轉～哈哈！真的是超級多種類可以選的。
291,二手書特賣會來囉！書籍均一價只要20元！！
292,裡面有牛五花、蛋、起司、高麗菜絲，賣相滿加分的，我在家做早餐也是喜歡有肉有菜有蛋有起司^^
293,我連逛都還沒逛就....
294,空間氣氛營造得很不錯，服務人員非常健談，也很貼心，雖然餐點份量偏少，但精緻美味，不過畢竟是燒肉，烤需要時間，也想要慢慢享用，如果用餐時間可以稍微再長一點會更好！
295,而且牛仔系列的褲、裙和上衣、襯衫也都有紅標，五折買下來很便宜。往年還買過特價99元貼紅標的，等於一件還50元不到呢～
296,今天(9/30)國家歌劇院正式開幕！
297, 16:30~17:30 ：戶外轉播+免費小禮物
298," 19:30 開幕大戲""""華格納歌劇"""""""
299,選用的是活魚現烤，完全就是新鮮無誤，一上桌就令人愣住了，不得不說份量這麼多，會讓人有挑戰想吃完他的衝勁啊！感覺很像參加大胃王比賽！
300,哇！逢甲超夯人氣店那個鍋，10月初即將在大里開首間加盟店囉！開幕期間大里店一律五折，賣完為止！
301,朋友本來想點手工菲力角，但那是限量的，所以很不幸的已經賣光了，所以只好改選這個厚切沙朗，在牛排中算比較中價位的了，一上桌就是一股濃郁的肉香，份量也真的很豪邁。
302,這次買的都是小人指定款，所以也都不能加辣。有兩份小熱狗，米血、豆干各一份，還有甘梅薯條，總共七十元。
303,昨天食尚玩家報導的老賴！裡面有小鮮肉！
304,你覺得這間好吃嗎？
305,雖然是二層洋房的獨棟建築，Right Caf?的營業空間以一樓為主，除了用餐空間還有[對了 出發]這個文創品牌以及其他藝術家的作品。
306,根據線報指出，這間Q氏地瓜球已經在忠孝夜市擺攤7.8年了，我們竟然現在才知道，每天下午五點開攤，除了地瓜球外還有甘梅地瓜薯條，素食均可食用。
307,看那烤得發亮的焦糖色澤外皮，就可以知道這鴨皮的口感一定是帶點兒酥脆、帶點兒焦香、帶點兒韌度，而且鴨肉香氣迷人，保有多汁的軟嫩口感，非常好吃！
308,明天２８號確定停止上班上課了！只好吃雞排了～～～
309,梅笙蛋糕竟然開分店了！！
310,原來傻瓜麵搬家了~~
311,登登～～蒜泥白肉登場，這是今天我給滿分的一道主餐，真的很好吃～肉真的超嫩的，切片厚度～剛剛好，旁邊的配菜給的也很大方喔！完全擄獲我的胃。
312,台中明天停班停課！
313,原本是要在附近找間早午餐，結果瑪美人突然說這間老陳很好吃，燒餅夾肉朋友很推薦，我們就跑來囉！
314,有人吃過嗎？
315,天啊！竟然連水果也可以拿來炸！
316,他們家的烤玉米跟別家比較不一樣的是選用十種中藥香料刷醬，還有免費加蛋，烤過後味道更香。
317,你去過了嗎？
318,滿滿的豬腳，想怎麼吃就怎麼吃
319,台中一日遊怎麼玩？
320,想吃早一點來喔，因為我來吃的這天，生意比較好，還提早打烊耶，晚來的客人都吃不到了...
321,夜間的光線及色調，好像日本卡通中的建築場景，在燈籠的亮光襯托之下，讓這個畫面變得很夢幻。
322,逛逢甲夜市！怎能不收藏這篇重要攻略呢？
323,煎餅的內餡蔬菜種類滿多的，味道上也調味的很不錯也頗清爽，餅皮不會特別偏軟或偏硬算是很適中的口感，搭配起來是好吃的。
324,小店開的超隨興，主要是販售創作或是依些客製化的包包或是各式各樣的產品，很多藝術家就是這樣慢慢創造出些獨一無二的手工產品的唷！！
325,心之芳庭應該算是台中新社景點中最適合情侶約會了吧 小荻距離上次去是4年前拜訪的，隔了4年，發現心之芳庭多了好多東西唷，真的超級適合外拍拍照留念的地點呢！
326,暮鼓晨鐘，前後相呼應。這天我前腳離開菩薩寺去逛維摩舍，忽有沈穩韻凝的鼓聲如潮水般傳來，詢問才知原來正是傳說中的暮鼓。雖然差一些無緣親眼見到擊鼓過程，但也同沐鼓聲中。
327,擺盤一看就很豐富，除了法國吐司外有湯有生菜還有馬鈴薯塊，生菜搭配的是胡麻醬可自己加，旁邊還有青花菜、風梨、玉米筍、西瓜等等蔬果，真的挺豐富的；南瓜濃湯也不錯喝。
328,這飯糰便當讓我想去野餐囉~~~
329,哇！營業到兩點的宵夜攻略也來囉~~
330,前陣子台中二中附近新開了一間早餐店，從早上六點開始營業，和一般常見的早餐店相比，早安公雞的用餐空間更加廣敞明亮，座位數也頗多，餐點使用有品質保證的食材。
331,其實這一家已經有年紀了，據說以前只是早餐車而已，能做到穩定開店，真的不容易，好的，廢話不多說，好吃就是要分享啦！
332,這間在熱鬧的一中商圈巷弄內的日式老宅，之前曾在假日來過但沒位子，院子內還有小小的戶外坐區，矮木桌和編織布墊，我覺得應該不太好坐，但是給掰拍照就很適合
333,這道清炒白酒蛤蜊義大利麵一上桌，炒蒜和辣椒的香氣立馬撲鼻而來，很香~
334,哇！台中新建國市場已經正式啟用了！一共有711個攤位，趕緊告訴大家！
335,"排了好久大約快2個小時才買到的""藏阿胖""，好香啊~~ 真的好香，蔥香加奶香 熱騰騰的直襲味蕾，不要勾引我啦!"
336,IG裡的照片可以印出來？這機器在台北掀起一陣風潮，目前Fotovita在台中總共有兩台，一台在勤美誠品一樓，另一台則在新光三越。
337,漢堡麵包亮晶晶，外微脆內軟綿，大小大約比傻子漢堡大一點點…有點迷你…應該比較屬於歐式或義式餐酒館漢堡，非美式，
338,可頌中間塞滿了食材，需要張大嘴巴才咬的下，有煙燻牛肉片、生菜、酸黃瓜、蕃茄片、起司片....
339,鮭魚鮭魚卵親子丼除了有鮭魚生魚片、鮭魚卵外，還有玉子燒切片、炸豆皮、黑豆等配料。
340,哇！位在墾丁大街的漢堡冰淇淋也來台中開店了！
341,裡面包著超爆漿起士~超好吃啊！滑蛋也料理的很好吃~配菜新鮮，雖然看似簡單的料理~卻讓我回味無窮!!
342,哇賽！美村路也有一整排藍色貨櫃屋！有一點點像韓國第一、世界最大貨櫃商場的建大入口站耶，不過這裡的比較縮小版。
343,牛奶味不會搶了愛文芒果的香氣，芒果氣味剛入口時有出現，尾韻就有淡淡的牛奶味道。
344,是的！你沒看錯！真的是台中素食吃到飽！！
345,食尚玩家推薦過的壹品關東煮，也到北屯開店囉！龍蝦肉是日本限量純天然不加工的，長腳蟹棒也是日本進口並非一般仿冒品，最後還有起司奶油甜不辣，咬下去裡面起司會流出來那種。
346,口味上走的比較清爽、清淡些，這點對於夏天來說也很適合，尤其是三色素麵真的非常好吃，對於女生來說份量比較剛好
347,一上桌真的讓人發出哇賽的聲音!!這這這蛤蜊也太多了吧，滿滿一大盤快淹沒麵條了
348,相當厚度的日式鬆餅整整三層相疊，還有點綴的桑葚、棉花糖，迷人邪惡小惡魔除了掀起我這大嬸的少女心外也將減肥一事拋諸腦後…
349,旁邊圍著五種水果：鳳梨、木瓜、西瓜、香蕉、奇異果，還有QQ彈牙的珍珠，最上面頂著一球情人果冰淇淋，再配上芒果醬，顏色豐富，看起來超美的！
350,摩德年代的塔類是扇型的，不是圓形的，每天手工現作，賣完就沒囉...
351,既然有?蛋黃?這兩個字，不外乎就是要來流漿一下，那不是真的生蛋黃，是用芒果醬製作而成的爆漿芒果球啦～
352,價格平價，餐點又好吃，同時氣氛也讓人感覺到很舒適~沒有多到爆炸的份量，但吃完卻仍有飽足感!
353,天啊！看看這個豬肋排比臉還大呀！果然如傳聞中厲害，視覺上的震撼與味覺上的享受，一次滿足~~~
354,蒜頭拳骨拉麵湯頭挺濃郁，配料部分豐富，有豆芽菜、木耳、蛋、叉燒肉，還可以自己加蒜泥唷~~
355,厚切成條狀的辣蘿蔔，糖醋風味很脆，甜甜酸酸的很開胃，但是尾韻好辣!!愛吃辣的朋友推薦必點
356,每個月都會換內餡口味，但包裝上不會特別註明口味哦~~在未知中仔細品嘗每一顆的驚喜~~
357,內餡料非常紮實，搭配外皮一起吃一下子就KO一碗了！！！
358,舀一匙剉冰+豆漿入口，嘴角不自覺彎起，有種簡單幸福的味道。
359,台中12家營業到凌晨1點的店！你準備好攻略了嗎？
360,店外觀很小一間，一個不小心就會被忽略，但印象中這間店其實開蠻久的了，復古的外觀設計一直很吸引我。比較驚喜的是，原來裡頭藏有貓咪啊！
361,這碗口味是自己搭配的，for不敢吃芋頭的朋友，糖水不會太甜，豆花軟綿，入口即化開，滿有豆味的，頗喜歡。
362,吃過乾滷味、濕滷味還有炸滷味，那你有吃過爆炒三杯的滷味嗎？
363,覺得有點點可愛~
364,吃過的人就知道他還真有任性的本錢，內用外帶的客人川流不息，多是為著那碗樸實美味的??麵而來。
365,這家烤鴨你吃過嗎？
366,我原本點肉燥飯，但瞄到牆上有限量腿筋飯就立馬改變主意，結果來了二大塊腳筋，把飯完全都遮住了。
367,老闆俐落的杓起杓落，咻一下就是一碗。其實我坐下不久，攤前就開始有排隊人潮，幸好我有早一步來。
368,當天來用餐的時候，店內客人挺多的，飯飯除了賣主食之外，也有賣串燒，想要來幾根串燒的朋友們，也可以點來吃吃。
369,原來春水堂還有早午餐阿...
370,老闆娘替我挑了一塊瘦肉，她說女生吃瘦肉的比較多，都會先問客人對肥肉的喜好程度，其實，我對酸菜和梅干都喜歡，我抉擇好久！早上六點半就開賣囉！
371,台中市9月又新開了一家餐酒館，叫做熊二餐酒館，以進口精釀啤酒為主打，多達50支各國精釀啤酒以及4支原裝進口啤酒柱，愛喝精釀啤酒的朋友可以在這裡挖到寶。
372,天啊！這好可愛啊！
373,國王早餐，King Size的份量，幾乎每一桌都會點這道耶，裡面有：小圓法式吐司+和風沙拉+薯泥+唐揚雞塊+嫩煎牛排+鹽烤鮮菇肉串+飲品，鹹甜一次滿足~真的吃很飽，記得要趁熱吃！
374,六個跑道分別是不同的顏色～繽紛的色澤真的會讓人少女心大爆發的啦！像是彩虹一樣的彎道、寫了數字的起跑點～這都是最熱門的拍照景點。
375,這家鍋燒麵，什麼都好，就是動作比較慢些。
376,一個人也可以享受過癮泰式酸辣味，簡簡單單。
377,新的店面比原來的空間大很多，沒有以前的擁擠感，但可能是剛換地方吧，桌數好像沒增加，一下就沒位置了，只能現場等或是外帶，奇奇來的時候才五點多，裡面已經有蠻多客人了。
378,店家超推排行榜上數一數二的兩種飲品，凍頂烏龍與珍珠烏龍奶茶，主打的是無糖系列，養生，已變成現代人的代名詞！
379,特調藍柑橘為夏季5~9月限定口味，很難抉擇要點甚麼的時候，當下若是這限定月份不用想太多直接就來夏日祭典，其餘的任何時間來都有，巧遇限定款真的不要太客氣。
380,裡面一樣是滿滿的新鮮蔬菜，搭配香濃起司及店家自製的番茄紅醬，這次還多了Q彈香腸，讓口感變得更加豐富有嚼勁，這款也不錯吃。
381,蛋黃酥的底部很酥脆，但又不像彰化《不二家蛋黃酥》那麼酥，而且油膩感也比較低了些！比起來各有千秋，很難說我比較喜歡哪一家，不過至少是我目前在台中吃過最出色的了！
382,原本靠近東海的養老乃瀧，已經搬家到南屯區擴大營業了，名字也更改為養瀧酒藏，搬家之後的養瀧酒藏空間變得更加寬敞，而且附近有停車相當方便，人潮依舊不少！
383,在熱鬧的逢甲商圈裡，又多了一間宵夜好選擇，九月將正式開幕啦，炸物、炸牛排、串燒、拌飯、湯品、酒飲通通都有喲！
384,只有麻吉！最懂麻糬！
385,荷包蛋蛋黃流出來的樣子除了是覺效果佳外，也真的是很好吃呀！搭配上滷肉飯…絕配！難怪看其他桌每個人幾乎都會來上一顆 :p
386,米糕白色亮晶晶的米粒淋上香噴噴的的肉燥，醬汁滲透進Q軟的糯米粒中，配著不肥膩的肉燥，越咀嚼越香，真心好吃!
387,看起來有點點威~
388,讓人覺得很有噱頭又很用心，東西都很天然健康，價格或許是偏高了一些，不過我覺得偶爾吃吃，值得啦！
389,鬆餅牽絲啦！這次會牽絲的兇手不是起司，而是香Q的麻糬阿！
390,大家吃過覺得如何呢？
391,飯捲便當總共有8個小飯捲，份量對一般胃口的朋友們應該是足夠，可以配著小菜一起吃，不過有點不太方便。
392,蛋餅皮吃起來蠻紮實的，香酥中帶點微Ｑ口感，真的有像在吃烙餅，不過沒有烙餅厚實，有力早點酥皮蛋餅的確很酥，但還不至於到脆。
393,多汁柔軟的雞肉串鋪上牽絲起司灑點香草料，光是這樣就很單純美好的誘人！
394,店面位於巷子裡，周圍都是公寓大廈，有了鄰居的加持，生意一直都不錯，建議要先訂位，避免久等。
395,大家去歌劇院看過了嗎？
396,打拋豬的餡料也都是店家搭配泰式酸辣醬自製，絞肉沒有打的很碎且肥瘦都有，吃起來口感更棒！
397,店裡空間不小，確實很好逛！不管愛不愛下廚，來到這種店，真的很容易失心瘋地大採購。大部分都是日本進口的陶瓷餐具，鍋碗瓢盆通通有。
398,想知道台中哪邊有芒果？番茄？奇異果？荔枝？草莓？藍莓？火龍果的冰嗎？
399,內餡是瘦肉、蔥花、高麗菜，帶有一點湯汁，本身就有胡椒提味，再搭配醬油或辣椒醬，會更刺激食慾。
400,滿滿的起司看起來好餓，還有白飯、飲料、杜老爺冰淇淋免費吃到飽~~
